radical_no,char,radical_char,description,pinyin,strokes
120,颣,纟,silk,sī,3
121,缶,缶,jar,fǒu,6
121,缷,缶,jar,fǒu,6
121,缸,缶,jar,fǒu,6
121,缹,缶,jar,fǒu,6
121,缺,缶,jar,fǒu,6
121,缻,缶,jar,fǒu,6
121,缼,缶,jar,fǒu,6
121,缽,缶,jar,fǒu,6
121,缾,缶,jar,fǒu,6
121,缿,缶,jar,fǒu,6
121,罂,缶,jar,fǒu,6
121,罃,缶,jar,fǒu,6
121,罄,缶,jar,fǒu,6
121,罅,缶,jar,fǒu,6
121,罆,缶,jar,fǒu,6
121,罇,缶,jar,fǒu,6
121,罈,缶,jar,fǒu,6
121,罉,缶,jar,fǒu,6
121,罊,缶,jar,fǒu,6
121,罋,缶,jar,fǒu,6
121,罌,缶,jar,fǒu,6
121,罍,缶,jar,fǒu,6
121,罎,缶,jar,fǒu,6
121,罏,缶,jar,fǒu,6
121,罐,缶,jar,fǒu,6
122,啰,网,net,wǎng,6
122,网,网,net,wǎng,6
122,罒,网,net,wǎng,6
122,罓,网,net,wǎng,6
122,罔,网,net,wǎng,6
122,罕,网,net,wǎng,6
122,罖,网,net,wǎng,6
122,罗,网,net,wǎng,6
122,罘,网,net,wǎng,6
122,罙,网,net,wǎng,6
122,罚,网,net,wǎng,6
122,罛,网,net,wǎng,6
122,罜,网,net,wǎng,6
122,罝,网,net,wǎng,6
122,罞,网,net,wǎng,6
122,罟,网,net,wǎng,6
122,罠,网,net,wǎng,6
122,罡,网,net,wǎng,6
122,罢,网,net,wǎng,6
122,罣,网,net,wǎng,6
122,罤,网,net,wǎng,6
122,罥,网,net,wǎng,6
122,罦,网,net,wǎng,6
122,罧,网,net,wǎng,6
122,罨,网,net,wǎng,6
122,罩,网,net,wǎng,6
122,罪,网,net,wǎng,6
122,罫,网,net,wǎng,6
122,罬,网,net,wǎng,6
122,罭,网,net,wǎng,6
122,置,网,net,wǎng,6
122,罯,网,net,wǎng,6
122,罰,网,net,wǎng,6
122,罱,网,net,wǎng,6
122,署,网,net,wǎng,6
122,罳,网,net,wǎng,6
122,罴,网,net,wǎng,6
122,罵,网,net,wǎng,6
122,罶,网,net,wǎng,6
122,罷,网,net,wǎng,6
122,罸,网,net,wǎng,6
122,罹,网,net,wǎng,6
122,罺,网,net,wǎng,6
122,罻,网,net,wǎng,6
122,罼,网,net,wǎng,6
122,罽,网,net,wǎng,6
122,罾,网,net,wǎng,6
122,罿,网,net,wǎng,6
122,羀,网,net,wǎng,6
122,羁,网,net,wǎng,6
122,羂,网,net,wǎng,6
122,羃,网,net,wǎng,6
122,羄,网,net,wǎng,6
122,羅,网,net,wǎng,6
122,羆,网,net,wǎng,6
122,羇,网,net,wǎng,6
122,羈,网,net,wǎng,6
122,羉,网,net,wǎng,6
123,羊,羊,sheep,yáng,6
123,羋,羊,sheep,yáng,6
123,羌,羊,sheep,yáng,6
123,羍,羊,sheep,yáng,6
123,美,羊,sheep,yáng,6
123,羏,羊,sheep,yáng,6
123,羐,羊,sheep,yáng,6
123,羑,羊,sheep,yáng,6
123,羒,羊,sheep,yáng,6
123,羓,羊,sheep,yáng,6
123,羔,羊,sheep,yáng,6
123,羕,羊,sheep,yáng,6
123,羖,羊,sheep,yáng,6
123,羗,羊,sheep,yáng,6
123,羘,羊,sheep,yáng,6
123,羙,羊,sheep,yáng,6
123,羚,羊,sheep,yáng,6
123,羛,羊,sheep,yáng,6
123,羜,羊,sheep,yáng,6
123,羝,羊,sheep,yáng,6
123,羞,羊,sheep,yáng,6
123,羟,羊,sheep,yáng,6
123,羠,羊,sheep,yáng,6
123,羡,羊,sheep,yáng,6
123,羢,羊,sheep,yáng,6
123,羣,羊,sheep,yáng,6
123,群,羊,sheep,yáng,6
123,羥,羊,sheep,yáng,6
123,羦,羊,sheep,yáng,6
123,羧,羊,sheep,yáng,6
123,羨,羊,sheep,yáng,6
123,義,羊,sheep,yáng,6
123,羪,羊,sheep,yáng,6
123,羫,羊,sheep,yáng,6
123,羬,羊,sheep,yáng,6
123,羭,羊,sheep,yáng,6
123,羮,羊,sheep,yáng,6
123,羯,羊,sheep,yáng,6
123,羰,羊,sheep,yáng,6
123,羱,羊,sheep,yáng,6
123,羲,羊,sheep,yáng,6
123,羳,羊,sheep,yáng,6
123,羴,羊,sheep,yáng,6
123,羵,羊,sheep,yáng,6
123,羶,羊,sheep,yáng,6
123,羷,羊,sheep,yáng,6
123,羸,羊,sheep,yáng,6
123,羹,羊,sheep,yáng,6
123,羺,羊,sheep,yáng,6
123,羻,羊,sheep,yáng,6
123,羼,羊,sheep,yáng,6
123,芈,羊,sheep,yáng,6
124,羽,羽,feather,yǔ,6
124,羾,羽,feather,yǔ,6
124,羿,羽,feather,yǔ,6
124,翀,羽,feather,yǔ,6
124,翁,羽,feather,yǔ,6
124,翂,羽,feather,yǔ,6
124,翃,羽,feather,yǔ,6
124,翄,羽,feather,yǔ,6
124,翅,羽,feather,yǔ,6
124,翆,羽,feather,yǔ,6
124,翇,羽,feather,yǔ,6
124,翈,羽,feather,yǔ,6
124,翉,羽,feather,yǔ,6
124,翊,羽,feather,yǔ,6
124,翋,羽,feather,yǔ,6
124,翌,羽,feather,yǔ,6
124,翍,羽,feather,yǔ,6
124,翎,羽,feather,yǔ,6
124,翏,羽,feather,yǔ,6
124,翐,羽,feather,yǔ,6
124,翑,羽,feather,yǔ,6
124,習,羽,feather,yǔ,6
124,翓,羽,feather,yǔ,6
124,翔,羽,feather,yǔ,6
124,翕,羽,feather,yǔ,6
124,翖,羽,feather,yǔ,6
124,翗,羽,feather,yǔ,6
124,翘,羽,feather,yǔ,6
124,翙,羽,feather,yǔ,6
124,翚,羽,feather,yǔ,6
124,翛,羽,feather,yǔ,6
124,翜,羽,feather,yǔ,6
124,翝,羽,feather,yǔ,6
124,翞,羽,feather,yǔ,6
124,翟,羽,feather,yǔ,6
124,翠,羽,feather,yǔ,6
124,翡,羽,feather,yǔ,6
124,翢,羽,feather,yǔ,6
124,翣,羽,feather,yǔ,6
124,翤,羽,feather,yǔ,6
124,翥,羽,feather,yǔ,6
124,翦,羽,feather,yǔ,6
124,翧,羽,feather,yǔ,6
124,翨,羽,feather,yǔ,6
124,翩,羽,feather,yǔ,6
124,翪,羽,feather,yǔ,6
124,翫,羽,feather,yǔ,6
124,翬,羽,feather,yǔ,6
124,翭,羽,feather,yǔ,6
124,翮,羽,feather,yǔ,6
124,翯,羽,feather,yǔ,6
124,翰,羽,feather,yǔ,6
124,翱,羽,feather,yǔ,6
124,翲,羽,feather,yǔ,6
124,翳,羽,feather,yǔ,6
124,翴,羽,feather,yǔ,6
124,翶,羽,feather,yǔ,6
124,翷,羽,feather,yǔ,6
124,翸,羽,feather,yǔ,6
124,翹,羽,feather,yǔ,6
124,翺,羽,feather,yǔ,6
124,翻,羽,feather,yǔ,6
124,翼,羽,feather,yǔ,6
124,翽,羽,feather,yǔ,6
124,翾,羽,feather,yǔ,6
124,翿,羽,feather,yǔ,6
124,耀,羽,feather,yǔ,6
125,老,老,old,lǎo,6
125,耂,老,old,lǎo,6
125,考,老,old,lǎo,6
125,耄,老,old,lǎo,6
125,者,老,old,lǎo,6
125,耆,老,old,lǎo,6
125,耇,老,old,lǎo,6
125,耈,老,old,lǎo,6
125,耉,老,old,lǎo,6
125,耊,老,old,lǎo,6
125,耋,老,old,lǎo,6
126,而,而,and,ér,6
126,耍,而,and,ér,6
126,耎,而,and,ér,6
126,耏,而,and,ér,6
126,耐,而,and,ér,6
126,耑,而,and,ér,6
127,耒,耒,plow,lěi,6
127,耓,耒,plow,lěi,6
127,耔,耒,plow,lěi,6
127,耕,耒,plow,lěi,6
127,耖,耒,plow,lěi,6
127,耗,耒,plow,lěi,6
127,耘,耒,plow,lěi,6
127,耙,耒,plow,lěi,6
127,耚,耒,plow,lěi,6
127,耛,耒,plow,lěi,6
127,耜,耒,plow,lěi,6
127,耝,耒,plow,lěi,6
127,耞,耒,plow,lěi,6
127,耟,耒,plow,lěi,6
127,耠,耒,plow,lěi,6
127,耡,耒,plow,lěi,6
127,耢,耒,plow,lěi,6
127,耣,耒,plow,lěi,6
127,耤,耒,plow,lěi,6
127,耥,耒,plow,lěi,6
127,耦,耒,plow,lěi,6
127,耧,耒,plow,lěi,6
127,耨,耒,plow,lěi,6
127,耩,耒,plow,lěi,6
127,耪,耒,plow,lěi,6
127,耫,耒,plow,lěi,6
127,耬,耒,plow,lěi,6
127,耭,耒,plow,lěi,6
127,耮,耒,plow,lěi,6
127,耰,耒,plow,lěi,6
127,耱,耒,plow,lěi,6
127,耲,耒,plow,lěi,6
128,耳,耳,ear,ěr,6
128,耴,耳,ear,ěr,6
128,耵,耳,ear,ěr,6
128,耶,耳,ear,ěr,6
128,耷,耳,ear,ěr,6
128,耸,耳,ear,ěr,6
128,耹,耳,ear,ěr,6
128,耺,耳,ear,ěr,6
128,耻,耳,ear,ěr,6
128,耼,耳,ear,ěr,6
128,耽,耳,ear,ěr,6
128,耾,耳,ear,ěr,6
128,耿,耳,ear,ěr,6
128,聀,耳,ear,ěr,6
128,聁,耳,ear,ěr,6
128,聂,耳,ear,ěr,6
128,聃,耳,ear,ěr,6
128,聄,耳,ear,ěr,6
128,聅,耳,ear,ěr,6
128,聆,耳,ear,ěr,6
128,聇,耳,ear,ěr,6
128,聈,耳,ear,ěr,6
128,聉,耳,ear,ěr,6
128,聊,耳,ear,ěr,6
128,聋,耳,ear,ěr,6
128,职,耳,ear,ěr,6
128,聍,耳,ear,ěr,6
128,聎,耳,ear,ěr,6
128,聏,耳,ear,ěr,6
128,聐,耳,ear,ěr,6
128,聑,耳,ear,ěr,6
128,聒,耳,ear,ěr,6
128,聓,耳,ear,ěr,6
128,联,耳,ear,ěr,6
128,聕,耳,ear,ěr,6
128,聖,耳,ear,ěr,6
128,聗,耳,ear,ěr,6
128,聘,耳,ear,ěr,6
128,聙,耳,ear,ěr,6
128,聚,耳,ear,ěr,6
128,聛,耳,ear,ěr,6
128,聜,耳,ear,ěr,6
128,聝,耳,ear,ěr,6
128,聞,耳,ear,ěr,6
128,聟,耳,ear,ěr,6
128,聠,耳,ear,ěr,6
128,聡,耳,ear,ěr,6
128,聢,耳,ear,ěr,6
128,聣,耳,ear,ěr,6
128,聤,耳,ear,ěr,6
128,聥,耳,ear,ěr,6
128,聦,耳,ear,ěr,6
128,聧,耳,ear,ěr,6
128,聨,耳,ear,ěr,6
128,聩,耳,ear,ěr,6
128,聪,耳,ear,ěr,6
128,聬,耳,ear,ěr,6
128,聭,耳,ear,ěr,6
128,聯,耳,ear,ěr,6
128,聰,耳,ear,ěr,6
128,聱,耳,ear,ěr,6
128,聲,耳,ear,ěr,6
128,聳,耳,ear,ěr,6
128,聴,耳,ear,ěr,6
128,聵,耳,ear,ěr,6
128,聶,耳,ear,ěr,6
128,職,耳,ear,ěr,6
128,聸,耳,ear,ěr,6
128,聹,耳,ear,ěr,6
128,聺,耳,ear,ěr,6
128,聻,耳,ear,ěr,6
128,聽,耳,ear,ěr,6
128,聾,耳,ear,ěr,6
129,粛,聿,brush,yù,6
129,聿,聿,brush,yù,6
129,肀,聿,brush,yù,6
129,肁,聿,brush,yù,6
129,肂,聿,brush,yù,6
129,肃,聿,brush,yù,6
129,肄,聿,brush,yù,6
129,肅,聿,brush,yù,6
129,肆,聿,brush,yù,6
129,肇,聿,brush,yù,6
129,肈,聿,brush,yù,6
130,朊,肉,meat,ròu,6
130,朑,肉,meat,ròu,6
130,朥,肉,meat,ròu,6
130,肉,肉,meat,ròu,6
130,肊,肉,meat,ròu,6
130,肋,肉,meat,ròu,6
130,肌,肉,meat,ròu,6
130,肍,肉,meat,ròu,6
130,肎,肉,meat,ròu,6
130,肏,肉,meat,ròu,6
130,肐,肉,meat,ròu,6
130,肑,肉,meat,ròu,6
130,肒,肉,meat,ròu,6
130,肓,肉,meat,ròu,6
130,肔,肉,meat,ròu,6
130,肕,肉,meat,ròu,6
130,肖,肉,meat,ròu,6
130,肗,肉,meat,ròu,6
130,肘,肉,meat,ròu,6
130,肙,肉,meat,ròu,6
130,肚,肉,meat,ròu,6
130,肛,肉,meat,ròu,6
130,肜,肉,meat,ròu,6
130,肝,肉,meat,ròu,6
130,肞,肉,meat,ròu,6
130,肟,肉,meat,ròu,6
130,肠,肉,meat,ròu,6
130,股,肉,meat,ròu,6
130,肢,肉,meat,ròu,6
130,肣,肉,meat,ròu,6
130,肤,肉,meat,ròu,6
130,肥,肉,meat,ròu,6
130,肦,肉,meat,ròu,6
130,肧,肉,meat,ròu,6
130,肨,肉,meat,ròu,6
130,肩,肉,meat,ròu,6
130,肪,肉,meat,ròu,6
130,肫,肉,meat,ròu,6
130,肬,肉,meat,ròu,6
130,肭,肉,meat,ròu,6
130,肮,肉,meat,ròu,6
130,肯,肉,meat,ròu,6
130,肰,肉,meat,ròu,6
130,肱,肉,meat,ròu,6
130,育,肉,meat,ròu,6
130,肳,肉,meat,ròu,6
130,肴,肉,meat,ròu,6
130,肵,肉,meat,ròu,6
130,肶,肉,meat,ròu,6
130,肷,肉,meat,ròu,6
130,肸,肉,meat,ròu,6
130,肹,肉,meat,ròu,6
130,肺,肉,meat,ròu,6
130,肻,肉,meat,ròu,6
130,肼,肉,meat,ròu,6
130,肽,肉,meat,ròu,6
130,肾,肉,meat,ròu,6
130,肿,肉,meat,ròu,6
130,胀,肉,meat,ròu,6
130,胁,肉,meat,ròu,6
130,胂,肉,meat,ròu,6
130,胃,肉,meat,ròu,6
130,胄,肉,meat,ròu,6
130,胅,肉,meat,ròu,6
130,胆,肉,meat,ròu,6
130,胇,肉,meat,ròu,6
130,胈,肉,meat,ròu,6
130,胉,肉,meat,ròu,6
130,胊,肉,meat,ròu,6
130,胋,肉,meat,ròu,6
130,背,肉,meat,ròu,6
130,胍,肉,meat,ròu,6
130,胎,肉,meat,ròu,6
130,胏,肉,meat,ròu,6
130,胐,肉,meat,ròu,6
130,胑,肉,meat,ròu,6
130,胒,肉,meat,ròu,6
130,胓,肉,meat,ròu,6
130,胔,肉,meat,ròu,6
130,胕,肉,meat,ròu,6
130,胖,肉,meat,ròu,6
130,胗,肉,meat,ròu,6
130,胘,肉,meat,ròu,6
130,胙,肉,meat,ròu,6
130,胚,肉,meat,ròu,6
130,胛,肉,meat,ròu,6
130,胜,肉,meat,ròu,6
130,胝,肉,meat,ròu,6
130,胞,肉,meat,ròu,6
130,胟,肉,meat,ròu,6
130,胠,肉,meat,ròu,6
130,胡,肉,meat,ròu,6
130,胢,肉,meat,ròu,6
130,胣,肉,meat,ròu,6
130,胤,肉,meat,ròu,6
130,胥,肉,meat,ròu,6
130,胦,肉,meat,ròu,6
130,胧,肉,meat,ròu,6
130,胨,肉,meat,ròu,6
130,胩,肉,meat,ròu,6
130,胪,肉,meat,ròu,6
130,胫,肉,meat,ròu,6
130,胬,肉,meat,ròu,6
130,胭,肉,meat,ròu,6
130,胮,肉,meat,ròu,6
130,胯,肉,meat,ròu,6
130,胰,肉,meat,ròu,6
130,胱,肉,meat,ròu,6
130,胲,肉,meat,ròu,6
130,胳,肉,meat,ròu,6
130,胴,肉,meat,ròu,6
130,胵,肉,meat,ròu,6
130,胶,肉,meat,ròu,6
130,胷,肉,meat,ròu,6
130,胸,肉,meat,ròu,6
130,胹,肉,meat,ròu,6
130,胺,肉,meat,ròu,6
130,胻,肉,meat,ròu,6
130,胼,肉,meat,ròu,6
130,能,肉,meat,ròu,6
130,胾,肉,meat,ròu,6
130,胿,肉,meat,ròu,6
130,脀,肉,meat,ròu,6
130,脁,肉,meat,ròu,6
130,脂,肉,meat,ròu,6
130,脃,肉,meat,ròu,6
130,脅,肉,meat,ròu,6
130,脆,肉,meat,ròu,6
130,脇,肉,meat,ròu,6
130,脈,肉,meat,ròu,6
130,脉,肉,meat,ròu,6
130,脊,肉,meat,ròu,6
130,脋,肉,meat,ròu,6
130,脌,肉,meat,ròu,6
130,脍,肉,meat,ròu,6
130,脎,肉,meat,ròu,6
130,脏,肉,meat,ròu,6
130,脐,肉,meat,ròu,6
130,脑,肉,meat,ròu,6
130,脒,肉,meat,ròu,6
130,脓,肉,meat,ròu,6
130,脔,肉,meat,ròu,6
130,脕,肉,meat,ròu,6
130,脖,肉,meat,ròu,6
130,脗,肉,meat,ròu,6
130,脘,肉,meat,ròu,6
130,脙,肉,meat,ròu,6
130,脚,肉,meat,ròu,6
130,脛,肉,meat,ròu,6
130,脜,肉,meat,ròu,6
130,脝,肉,meat,ròu,6
130,脞,肉,meat,ròu,6
130,脟,肉,meat,ròu,6
130,脠,肉,meat,ròu,6
130,脡,肉,meat,ròu,6
130,脢,肉,meat,ròu,6
130,脣,肉,meat,ròu,6
130,脤,肉,meat,ròu,6
130,脥,肉,meat,ròu,6
130,脦,肉,meat,ròu,6
130,脧,肉,meat,ròu,6
130,脨,肉,meat,ròu,6
130,脩,肉,meat,ròu,6
130,脪,肉,meat,ròu,6
130,脫,肉,meat,ròu,6
130,脬,肉,meat,ròu,6
130,脭,肉,meat,ròu,6
130,脮,肉,meat,ròu,6
130,脯,肉,meat,ròu,6
130,脰,肉,meat,ròu,6
130,脱,肉,meat,ròu,6
130,脲,肉,meat,ròu,6
130,脳,肉,meat,ròu,6
130,脴,肉,meat,ròu,6
130,脵,肉,meat,ròu,6
130,脶,肉,meat,ròu,6
130,脷,肉,meat,ròu,6
130,脸,肉,meat,ròu,6
130,脹,肉,meat,ròu,6
130,脺,肉,meat,ròu,6
130,脻,肉,meat,ròu,6
130,脼,肉,meat,ròu,6
130,脽,肉,meat,ròu,6
130,脾,肉,meat,ròu,6
130,脿,肉,meat,ròu,6
130,腀,肉,meat,ròu,6
130,腁,肉,meat,ròu,6
130,腂,肉,meat,ròu,6
130,腃,肉,meat,ròu,6
130,腄,肉,meat,ròu,6
130,腅,肉,meat,ròu,6
130,腆,肉,meat,ròu,6
130,腇,肉,meat,ròu,6
130,腈,肉,meat,ròu,6
130,腉,肉,meat,ròu,6
130,腊,肉,meat,ròu,6
130,腋,肉,meat,ròu,6
130,腌,肉,meat,ròu,6
130,腍,肉,meat,ròu,6
130,腎,肉,meat,ròu,6
130,腏,肉,meat,ròu,6
130,腐,肉,meat,ròu,6
130,腑,肉,meat,ròu,6
130,腒,肉,meat,ròu,6
130,腓,肉,meat,ròu,6
130,腔,肉,meat,ròu,6
130,腕,肉,meat,ròu,6
130,腖,肉,meat,ròu,6
130,腗,肉,meat,ròu,6
130,腘,肉,meat,ròu,6
130,腙,肉,meat,ròu,6
130,腚,肉,meat,ròu,6
130,腛,肉,meat,ròu,6
130,腜,肉,meat,ròu,6
130,腝,肉,meat,ròu,6
130,腞,肉,meat,ròu,6
130,腟,肉,meat,ròu,6
130,腠,肉,meat,ròu,6
130,腡,肉,meat,ròu,6
130,腢,肉,meat,ròu,6
130,腣,肉,meat,ròu,6
130,腤,肉,meat,ròu,6
130,腥,肉,meat,ròu,6
130,腦,肉,meat,ròu,6
130,腧,肉,meat,ròu,6
130,腨,肉,meat,ròu,6
130,腩,肉,meat,ròu,6
130,腪,肉,meat,ròu,6
130,腫,肉,meat,ròu,6
130,腬,肉,meat,ròu,6
130,腭,肉,meat,ròu,6
130,腮,肉,meat,ròu,6
130,腯,肉,meat,ròu,6
130,腰,肉,meat,ròu,6
130,腱,肉,meat,ròu,6
130,腲,肉,meat,ròu,6
130,腳,肉,meat,ròu,6
130,腴,肉,meat,ròu,6
130,腵,肉,meat,ròu,6
130,腶,肉,meat,ròu,6
130,腷,肉,meat,ròu,6
130,腸,肉,meat,ròu,6
130,腹,肉,meat,ròu,6
130,腺,肉,meat,ròu,6
130,腻,肉,meat,ròu,6
130,腼,肉,meat,ròu,6
130,腽,肉,meat,ròu,6
130,腾,肉,meat,ròu,6
130,腿,肉,meat,ròu,6
130,膀,肉,meat,ròu,6
130,膁,肉,meat,ròu,6
130,膂,肉,meat,ròu,6
130,膃,肉,meat,ròu,6
130,膄,肉,meat,ròu,6
130,膅,肉,meat,ròu,6
130,膆,肉,meat,ròu,6
130,膇,肉,meat,ròu,6
130,膈,肉,meat,ròu,6
130,膉,肉,meat,ròu,6
130,膊,肉,meat,ròu,6
130,膋,肉,meat,ròu,6
130,膌,肉,meat,ròu,6
130,膍,肉,meat,ròu,6
130,膎,肉,meat,ròu,6
130,膏,肉,meat,ròu,6
130,膐,肉,meat,ròu,6
130,膑,肉,meat,ròu,6
130,膒,肉,meat,ròu,6
130,膓,肉,meat,ròu,6
130,膔,肉,meat,ròu,6
130,膕,肉,meat,ròu,6
130,膖,肉,meat,ròu,6
130,膗,肉,meat,ròu,6
130,膘,肉,meat,ròu,6
130,膙,肉,meat,ròu,6
130,膚,肉,meat,ròu,6
130,膛,肉,meat,ròu,6
130,膜,肉,meat,ròu,6
130,膝,肉,meat,ròu,6
130,膞,肉,meat,ròu,6
130,膟,肉,meat,ròu,6
130,膠,肉,meat,ròu,6
130,膡,肉,meat,ròu,6
130,膢,肉,meat,ròu,6
130,膣,肉,meat,ròu,6
130,膤,肉,meat,ròu,6
130,膥,肉,meat,ròu,6
130,膦,肉,meat,ròu,6
130,膧,肉,meat,ròu,6
130,膨,肉,meat,ròu,6
130,膩,肉,meat,ròu,6
130,膪,肉,meat,ròu,6
130,膫,肉,meat,ròu,6
130,膬,肉,meat,ròu,6
130,膭,肉,meat,ròu,6
130,膮,肉,meat,ròu,6
130,膯,肉,meat,ròu,6
130,膰,肉,meat,ròu,6
130,膱,肉,meat,ròu,6
130,膲,肉,meat,ròu,6
130,膳,肉,meat,ròu,6
130,膴,肉,meat,ròu,6
130,膵,肉,meat,ròu,6
130,膷,肉,meat,ròu,6
130,膸,肉,meat,ròu,6
130,膹,肉,meat,ròu,6
130,膺,肉,meat,ròu,6
130,膻,肉,meat,ròu,6
130,膼,肉,meat,ròu,6
130,膽,肉,meat,ròu,6
130,膾,肉,meat,ròu,6
130,膿,肉,meat,ròu,6
130,臀,肉,meat,ròu,6
130,臁,肉,meat,ròu,6
130,臂,肉,meat,ròu,6
130,臃,肉,meat,ròu,6
130,臄,肉,meat,ròu,6
130,臅,肉,meat,ròu,6
130,臆,肉,meat,ròu,6
130,臇,肉,meat,ròu,6
130,臈,肉,meat,ròu,6
130,臉,肉,meat,ròu,6
130,臊,肉,meat,ròu,6
130,臋,肉,meat,ròu,6
130,臌,肉,meat,ròu,6
130,臍,肉,meat,ròu,6
130,臎,肉,meat,ròu,6
130,臏,肉,meat,ròu,6
130,臐,肉,meat,ròu,6
130,臑,肉,meat,ròu,6
130,臒,肉,meat,ròu,6
130,臓,肉,meat,ròu,6
130,臔,肉,meat,ròu,6
130,臕,肉,meat,ròu,6
130,臖,肉,meat,ròu,6
130,臗,肉,meat,ròu,6
130,臘,肉,meat,ròu,6
130,臙,肉,meat,ròu,6
130,臚,肉,meat,ròu,6
130,臛,肉,meat,ròu,6
130,臜,肉,meat,ròu,6
130,臝,肉,meat,ròu,6
130,臞,肉,meat,ròu,6
130,臟,肉,meat,ròu,6
130,臠,肉,meat,ròu,6
130,臡,肉,meat,ròu,6
130,臢,肉,meat,ròu,6
131,卧,臣,minister,chén,6
131,臣,臣,minister,chén,6
131,臤,臣,minister,chén,6
131,臥,臣,minister,chén,6
131,臦,臣,minister,chén,6
131,臧,臣,minister,chén,6
131,臨,臣,minister,chén,6
131,臩,臣,minister,chén,6
132,自,自,oneself,zì,6
132,臫,自,oneself,zì,6
132,臬,自,oneself,zì,6
132,臭,自,oneself,zì,6
132,臮,自,oneself,zì,6
132,臯,自,oneself,zì,6
132,臰,自,oneself,zì,6
132,臱,自,oneself,zì,6
132,臲,自,oneself,zì,6
133,至,至,arrive,zhì,6
133,致,至,arrive,zhì,6
133,臵,至,arrive,zhì,6
133,臶,至,arrive,zhì,6
133,臷,至,arrive,zhì,6
133,臸,至,arrive,zhì,6
133,臹,至,arrive,zhì,6
133,臺,至,arrive,zhì,6
133,臻,至,arrive,zhì,6
134,臼,臼,mortar,jiù,6
134,臽,臼,mortar,jiù,6
134,臾,臼,mortar,jiù,6
134,臿,臼,mortar,jiù,6
134,舀,臼,mortar,jiù,6
134,舁,臼,mortar,jiù,6
134,舂,臼,mortar,jiù,6
134,舃,臼,mortar,jiù,6
134,舄,臼,mortar,jiù,6
134,舅,臼,mortar,jiù,6
134,與,臼,mortar,jiù,6
134,興,臼,mortar,jiù,6
134,舉,臼,mortar,jiù,6
134,舊,臼,mortar,jiù,6
134,舋,臼,mortar,jiù,6
135,敌,舌,tongue,shé,6
135,舌,舌,tongue,shé,6
135,舍,舌,tongue,shé,6
135,舎,舌,tongue,shé,6
135,舏,舌,tongue,shé,6
135,舐,舌,tongue,shé,6
135,舑,舌,tongue,shé,6
135,舒,舌,tongue,shé,6
135,舓,舌,tongue,shé,6
135,舔,舌,tongue,shé,6
135,舕,舌,tongue,shé,6
135,舖,舌,tongue,shé,6
135,舗,舌,tongue,shé,6
135,舘,舌,tongue,shé,6
135,舙,舌,tongue,shé,6
135,舚,舌,tongue,shé,6
135,辞,舌,tongue,shé,6
136,舛,舛,contrary,chuǎn,6
136,舜,舛,contrary,chuǎn,6
136,舝,舛,contrary,chuǎn,6
136,舞,舛,contrary,chuǎn,6
137,舟,舟,boat,zhōu,6
137,舠,舟,boat,zhōu,6
137,舡,舟,boat,zhōu,6
137,舢,舟,boat,zhōu,6
137,舣,舟,boat,zhōu,6
137,舤,舟,boat,zhōu,6
137,舥,舟,boat,zhōu,6
137,舦,舟,boat,zhōu,6
137,舧,舟,boat,zhōu,6
137,舨,舟,boat,zhōu,6
137,舩,舟,boat,zhōu,6
137,航,舟,boat,zhōu,6
137,舫,舟,boat,zhōu,6
137,般,舟,boat,zhōu,6
137,舭,舟,boat,zhōu,6
137,舮,舟,boat,zhōu,6
137,舯,舟,boat,zhōu,6
137,舰,舟,boat,zhōu,6
137,舱,舟,boat,zhōu,6
137,舲,舟,boat,zhōu,6
137,舳,舟,boat,zhōu,6
137,舴,舟,boat,zhōu,6
137,舵,舟,boat,zhōu,6
137,舶,舟,boat,zhōu,6
137,舷,舟,boat,zhōu,6
137,舸,舟,boat,zhōu,6
137,船,舟,boat,zhōu,6
137,舺,舟,boat,zhōu,6
137,舻,舟,boat,zhōu,6
137,舼,舟,boat,zhōu,6
137,舽,舟,boat,zhōu,6
137,舾,舟,boat,zhōu,6
137,舿,舟,boat,zhōu,6
137,艀,舟,boat,zhōu,6
137,艁,舟,boat,zhōu,6
137,艂,舟,boat,zhōu,6
137,艃,舟,boat,zhōu,6
137,艄,舟,boat,zhōu,6
137,艅,舟,boat,zhōu,6
137,艆,舟,boat,zhōu,6
137,艇,舟,boat,zhōu,6
137,艈,舟,boat,zhōu,6
137,艉,舟,boat,zhōu,6
137,艊,舟,boat,zhōu,6
137,艋,舟,boat,zhōu,6
137,艍,舟,boat,zhōu,6
137,艎,舟,boat,zhōu,6
137,艏,舟,boat,zhōu,6
137,艐,舟,boat,zhōu,6
137,艑,舟,boat,zhōu,6
137,艒,舟,boat,zhōu,6
137,艓,舟,boat,zhōu,6
137,艔,舟,boat,zhōu,6
137,艕,舟,boat,zhōu,6
137,艖,舟,boat,zhōu,6
137,艗,舟,boat,zhōu,6
137,艘,舟,boat,zhōu,6
137,艙,舟,boat,zhōu,6
137,艚,舟,boat,zhōu,6
137,艛,舟,boat,zhōu,6
137,艜,舟,boat,zhōu,6
137,艝,舟,boat,zhōu,6
137,艞,舟,boat,zhōu,6
137,艟,舟,boat,zhōu,6
137,艠,舟,boat,zhōu,6
137,艡,舟,boat,zhōu,6
137,艢,舟,boat,zhōu,6
137,艣,舟,boat,zhōu,6
137,艤,舟,boat,zhōu,6
137,艦,舟,boat,zhōu,6
137,艧,舟,boat,zhōu,6
